종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"037950","엘컴텍","KOSDAQ","전기·전자","2745","-60","-2.14","46361685735"
"489500","엘케이켐","KOSDAQ","화학","29800","-550","-1.81","190458892400"
"170920","엘티씨","KOSDAQ","화학","49450","-2750","-5.27","522396030700"
"058630","엠게임","KOSDAQ","IT 서비스","4420","90","2.08","84875377080"
"226590","엠디바이스","KOSDAQ","전기·전자","16450","-150","-0.90","176291096800"
"058970","엠로","KOSDAQ","IT 서비스","20500","-400","-1.91","253437277000"
"169330","엠브레인","KOSDAQ","일반서비스","1718","-3","-0.17","31468465124"
"373170","엠아이큐브솔루션","KOSDAQ","IT 서비스","2125","-75","-3.41","32116803750"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","4880","-5","-0.10","157944508640"
"009780","엠에스씨","KOSDAQ","음식료·담배","6330","110","1.77","111408000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","1919","-7","-0.36","120183705781"
"432980","엠에프씨","KOSDAQ","제약","3365","35","1.05","28911211830"
"007820","엠엑스로보틱스","KOSDAQ","기계·장비","3510","25","0.72","70319150460"
"347890","엠엑스온","KOSDAQ","의료·정밀기기","5330","140","2.70","90413877320"
"413390","엠오티","KOSDAQ","기계·장비","6830","-20","-0.29","79092629400"
"032790","엠젠솔루션","KOSDAQ","유통","1250","-1","-0.08","32100132500"
"033160","엠케이전자","KOSDAQ","전기·전자","31050","1450","4.90","751238169300"
"033310","엠투엔","KOSDAQ","전기·전자","1410","17","1.22","56361162960"
"259630","엠플러스","KOSDAQ","기계·장비","12240","-80","-0.65","149602127040"
"105550","엣지파운드리","KOSDAQ","전기·전자","533","21","4.10","41737658183"
"060850","영림원소프트랩","KOSDAQ","IT 서비스","5630","20","0.36","45777530000"
"143540","영우디에스피","KOSDAQ","기계·장비","1218","78","6.84","54322672110"
"265560","영화테크","KOSDAQ","운송장비·부품","7870","0","0.00","84131716600"
"036000","예림당","KOSDAQ","오락·문화","3300","10","0.30","76013114100"
"250930","예선테크","KOSDAQ","화학","407","-11","-2.63","13431179080"
"053280","예스24","KOSDAQ","유통","3225","130","4.20","80625000000"
"122640","예스티","KOSDAQ","기계·장비","33650","4750","16.44","726364458200"
"476040","오가노이드사이언스","KOSDAQ","일반서비스","12630","500","4.12","83178148800"
"900300","오가닉티코스메틱","KOSDAQ","금융","91","0","0.00","35399443716"
"045060","오공","KOSDAQ","화학","2090","5","0.24","35408725660"
"192410","오늘이엔엠","KOSDAQ","전기·전자","4670","0","0.00","117618195030"
"080520","오디텍","KOSDAQ","전기·전자","3225","-55","-1.68","36514794825"
"039830","오로라","KOSDAQ","일반서비스","18730","980","5.52","201588929700"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","29500","1600","5.73","276312989000"
"046120","오르비텍","KOSDAQ","일반서비스","7180","-220","-2.97","243082008940"
"475830","오름테라퓨틱","KOSDAQ","제약","70000","6300","9.89","1505932750000"
"014940","오리엔탈정공","KOSDAQ","기계·장비","5940","120","2.06","270707546340"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1466","1","0.07","48734108992"
"010470","오리콤","KOSDAQ","일반서비스","5030","55","1.11","60234501500"
"417860","오브젠","KOSDAQ","IT 서비스","10120","70","0.70","47532688720"
"352910","오비고","KOSDAQ","IT 서비스","4330","-30","-0.69","54721682660"
"053980","오상자이엘","KOSDAQ","IT 서비스","2750","30","1.10","52202653250"
"036220","오상헬스케어","KOSDAQ","의료·정밀기기","6710","30","0.45","96016181360"
"052420","오성첨단소재","KOSDAQ","화학","8660","0","0.00","84365797940"
"052300","오션인더블유","KOSDAQ","유통","1536","-19","-1.22","24950980608"
"039200","오스코텍","KOSDAQ","제약","41750","2900","7.46","1597278848000"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","4495","-5","-0.11","92873896495"
"031510","오스템","KOSDAQ","운송장비·부품","1105","-2","-0.18","30940000000"
"342870","오아","KOSDAQ","유통","4945","30","0.61","26951224165"
"368970","오에스피","KOSDAQ","음식료·담배","2825","-95","-3.25","13719423225"
"138080","오이솔루션","KOSDAQ","전기·전자","30250","-1200","-3.82","374427179500"
"080580","오킨스전자","KOSDAQ","전기·전자","18780","320","1.73","396088134900"
"067170","오텍","KOSDAQ","운송장비·부품","2955","215","7.85","78064324185"
"353590","오토앤","KOSDAQ","유통","2040","-10","-0.49","26266162800"
"173130","오파스넷","KOSDAQ","IT 서비스","7570","20","0.26","98761800610"
"440320","오픈놀","KOSDAQ","IT 서비스","2825","10","0.36","27769750000"
"049480","오픈베이스","KOSDAQ","IT 서비스","2155","10","0.47","67715235365"
"394280","오픈엣지테크놀로지","KOSDAQ","IT 서비스","14800","-210","-1.40","389928644000"
"476060","온코닉테라퓨틱스","KOSDAQ","일반서비스","16950","720","4.44","769662888000"
"382150","온코크로스","KOSDAQ","일반서비스","4940","90","1.86","60248027580"
"244460","올리패스","KOSDAQ","제약","1651","0","0.00","13415218661"
"226950","올릭스","KOSDAQ","일반서비스","142000","12700","9.82","2885792586000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","879","65","7.99","52207561572"
"131030","옵투스제약","KOSDAQ","제약","6080","130","2.18","107291267200"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1437","22","1.55","50242305210"
"109080","옵티시스","KOSDAQ","전기·전자","10170","-390","-3.69","57318120000"
"380540","옵티코어","KOSDAQ","전기·전자","8450","0","0.00","206658126350"
"153710","옵티팜","KOSDAQ","제약","4800","20","0.42","70415798400"
"432430","와이랩","KOSDAQ","오락·문화","3145","-90","-2.78","51918666400"
"338840","와이바이오로직스","KOSDAQ","일반서비스","15590","1210","8.41","239566556790"
"122990","와이솔","KOSDAQ","전기·전자","7800","-10","-0.13","207784831800"
"232140","와이씨","KOSDAQ","기계·장비","15600","250","1.63","1279907460000"
"112290","와이씨켐","KOSDAQ","화학","13540","120","0.89","273793558600"
"065530","와이어블","KOSDAQ","통신","1411","-11","-0.77","67500488949"
"067900","와이엔텍","KOSDAQ","일반서비스","6400","0","0.00","116477817600"
"007530","와이엠","KOSDAQ","금속","2080","-20","-0.95","46288800480"
"155650","와이엠씨","KOSDAQ","전기·전자","3460","85","2.52","65651278680"
"273640","와이엠텍","KOSDAQ","전기·전자","7000","-50","-0.71","76762000000"
"251370","와이엠티","KOSDAQ","화학","14430","-70","-0.48","259930663590"
"209640","와이제이링크","KOSDAQ","기계·장비","4830","-130","-2.62","137380395180"
"096250","와이즈넛","KOSDAQ","IT 서비스","5750","10","0.17","75355728000"
"273060","와이즈버즈","KOSDAQ","일반서비스","1169","39","3.45","58987251358"
"019210","와이지-원","KOSDAQ","금속","20300","2420","13.53","755032678400"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","48300","2000","4.32","902777666700"
"079000","와토스코리아","KOSDAQ","화학","4930","-35","-0.70","35496000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","732","1","0.14","33622563648"
"032820","우리기술","KOSDAQ","전기·전자","15550","-10","-0.06","2668460642300"
"041190","우리기술투자","KOSDAQ","금융","5810","0","0.00","488040000000"
"115440","우리넷","KOSDAQ","전기·전자","10290","-170","-1.63","111073264680"
"046970","우리로","KOSDAQ","유통","6270","-530","-7.79","274782743730"
"082850","우리바이오","KOSDAQ","음식료·담배","1395","47","3.49","67596926310"
"215360","우리산업","KOSDAQ","운송장비·부품","7280","-10","-0.14","66482146640"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","2870","-65","-2.21","54206668670"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1618","-1","-0.06","112026506374"
"037400","우리엔터프라이즈","KOSDAQ","유통","809","22","2.80","21214686914"
"153490","우리이앤엘하루틴","KOSDAQ","전기·전자","695","11","1.61","35778600000"
"101170","우림피티에스","KOSDAQ","기계·장비","9840","-160","-1.60","132840000000"
"103840","우양","KOSDAQ","음식료·담배","2205","-5","-0.23","36087973740"
"101970","우양에이치씨","KOSDAQ","금속","10400","1110","11.95","153816093600"
"046940","우원개발","KOSDAQ","건설","3525","115","3.37","63712083750"
"215380","우정바이오","KOSDAQ","일반서비스","2550","40","1.59","42915418800"
"065680","우주일렉트로","KOSDAQ","전기·전자","37200","-300","-0.80","343745521200"
"018620","우진비앤지","KOSDAQ","제약","2590","45","1.77","14964652220"
"457550","우진엔텍","KOSDAQ","일반서비스","22350","-300","-1.32","208278711300"
"396470","워트","KOSDAQ","기계·장비","6730","-120","-1.75","108487600000"
"307280","원바이오젠","KOSDAQ","제약","6100","-140","-2.24","43277224700"
"032940","원익","KOSDAQ","유통","7760","-30","-0.39","141179464800"
"240810","원익IPS","KOSDAQ","기계·장비","161700","5600","3.59","7936866791700"
"074600","원익QnC","KOSDAQ","비금속","40250","250","0.63","1058092000000"
"104830","원익머트리얼즈","KOSDAQ","화학","49100","2400","5.14","619052800000"
"014190","원익큐브","KOSDAQ","유통","1406","-3","-0.21","49765469826"
"217820","원익피앤이","KOSDAQ","기계·장비","2340","90","4.00","111043668060"
"030530","원익홀딩스","KOSDAQ","화학","27600","450","1.66","2131768275600"
"012620","원일특강","KOSDAQ","금속","7120","-100","-1.39","31328000000"
"136150","원일티엔아이","KOSDAQ","기계·장비","13170","700","5.61","110378165100"
"382840","원준","KOSDAQ","기계·장비","7220","30","0.42","110260814820"
"336570","원텍","KOSDAQ","의료·정밀기기","6610","-10","-0.15","592128070060"
"376980","원티드랩","KOSDAQ","IT 서비스","2350","-15","-0.63","22951025900"
"008370","원풍","KOSDAQ","화학","5040","-60","-1.18","60480000000"
"008290","원풍물산","KOSDAQ","섬유·의류","532","-3","-0.56","10824518348"
"101160","월덱스","KOSDAQ","전기·전자","29500","3100","11.74","487074293500"
"336060","웨이버스","KOSDAQ","IT 서비스","680","22","3.34","32745536000"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","4200","-225","-5.08","60364105200"
"289930","웨이비스","KOSDAQ","전기·전자","11020","-230","-2.04","144902090200"
"065950","웰크론","KOSDAQ","섬유·의류","1115","2","0.18","31477901730"
"076080","웰크론한텍","KOSDAQ","건설","846","28","3.42","19114655976"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","1036","-3","-0.29","14056842716"
"196700","웹스","KOSDAQ","화학","1251","-9","-0.71","17969544144"
"069080","웹젠","KOSDAQ","IT 서비스","11830","560","4.97","366334582250"
"053580","웹케시","KOSDAQ","IT 서비스","6730","100","1.51","87183354280"
"479960","위너스일렉","KOSDAQ","전기·전자","7810","120","1.56","55654060000"
"044340","위닉스","KOSDAQ","전기·전자","4135","110","2.73","73906612375"
"330350","위더스제약","KOSDAQ","제약","8220","860","11.68","108521582580"
"348350","위드텍","KOSDAQ","의료·정밀기기","8660","-50","-0.57","86414676000"
"112040","위메이드","KOSDAQ","IT 서비스","18160","140","0.78","616504451280"
"101730","위메이드맥스","KOSDAQ","IT 서비스","3550","-5","-0.14","297501665300"
"123420","위메이드플레이","KOSDAQ","IT 서비스","6400","60","0.95","66566662400"
"065370","위세아이텍","KOSDAQ","IT 서비스","3690","-150","-3.91","27246790260"
"038620","위즈코프","KOSDAQ","유통","1930","16","0.84","29231573490"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","296","-4","-1.33","50630469664"
"036090","위지트","KOSDAQ","기계·장비","1379","8","0.58","54420987005"
"459100","위츠","KOSDAQ","전기·전자","5310","-10","-0.19","71504991000"
"136540","윈스테크넷","KOSDAQ","IT 서비스","10940","-60","-0.55","134340421240"
"097800","윈팩","KOSDAQ","전기·전자","2950","65","2.25","80505632750"
"192390","윈하이텍","KOSDAQ","금속","1859","-21","-1.12","20508913711"
"335870","윙스풋","KOSDAQ","유통","1511","2","0.13","25309964703"
"900340","윙입푸드","KOSDAQ","금융","1723","-35","-1.99","21680047236"
"036200","유니셈","KOSDAQ","기계·장비","11490","50","0.44","352331922270"
"018000","유니슨","KOSDAQ","기계·장비","1083","110","11.31","281036641572"
"203450","유니온바이오메트릭스","KOSDAQ","전기·전자","2675","95","3.68","37661343725"
"011320","유니크","KOSDAQ","운송장비·부품","4030","5","0.12","77862400850"
"086390","유니테스트","KOSDAQ","기계·장비","15030","-220","-1.44","317645913780"
"241690","유니테크노","KOSDAQ","운송장비·부품","2940","40","1.38","71943875640"
"142210","유니트론텍","KOSDAQ","유통","6820","260","3.96","141524568460"
"389680","유디엠텍","KOSDAQ","IT 서비스","2110","-55","-2.54","17556662230"
"088340","유라클","KOSDAQ","IT 서비스","8630","200","2.37","37664495840"
"048430","유라테크","KOSDAQ","전기·전자","6370","110","1.76","73382400000"
"206650","유바이오로직스","KOSDAQ","제약","10000","-110","-1.09","367233070000"
"089850","유비벨록스","KOSDAQ","IT 서비스","4410","-65","-1.45","64960177590"
"084440","유비온","KOSDAQ","IT 서비스","1024","-1","-0.10","19591599104"
"264450","유비쿼스","KOSDAQ","전기·전자","11850","-40","-0.34","173786092050"
"078070","유비쿼스홀딩스","KOSDAQ","금융","9960","-160","-1.58","169906076280"
"024800","유성티엔에스","KOSDAQ","운송·창고","4715","80","1.73","174699293580"
"054930","유신","KOSDAQ","일반서비스","20050","0","0.00","60150000000"
"069330","유아이디","KOSDAQ","전기·전자","1012","96","10.48","17156004888"
"049520","유아이엘","KOSDAQ","전기·전자","3760","5","0.13","115968270000"
"473050","유안타제15호스팩","KOSDAQ","금융","2080","0","0.00","14580800000"
"474490","유안타제16호스팩","KOSDAQ","금융","2060","0","0.00","11350600000"
"493790","유안타제17호스팩","KOSDAQ","금융","2010","-5","-0.25","10673100000"
"263770","유에스티","KOSDAQ","금속","1806","-6","-0.33","42802510632"
"388720","유일로보틱스","KOSDAQ","기계·장비","85600","1400","1.66","1008483132000"
"340930","유일에너테크","KOSDAQ","기계·장비","806","0","0.00","55513882710"
"023410","유진기업","KOSDAQ","비금속","3575","0","0.00","276386335225"
"056080","유진로봇","KOSDAQ","기계·장비","19290","110","0.57","723609412080"
"468760","유진스팩10호","KOSDAQ","금융","2080","0","0.00","8819200000"
"488060","유진스팩11호","KOSDAQ","금융","2040","10","0.49","9628800000"
"0105P0","유진스팩12호","KOSDAQ","금융","2000","-5","-0.25","11320000000"
"084370","유진테크","KOSDAQ","기계·장비","175100","-1600","-0.91","4012598954200"
"240600","유진테크놀로지","KOSDAQ","금속","3135","-425","-11.94","21719753385"
"179900","유티아이","KOSDAQ","전기·전자","16470","-80","-0.48","325948085640"
"263050","유틸렉스","KOSDAQ","제약","959","0","0.00","35324626904"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","1287","-16","-1.23","14419876185"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","23350","400","1.74","186310770800"
"146060","율촌","KOSDAQ","금속","1225","282","29.90","29419103875"
"039020","이건홀딩스","KOSDAQ","종이·목재","3070","-10","-0.32","69335056630"
"067920","이글루","KOSDAQ","IT 서비스","5250","90","1.74","57729624750"
"044960","이글벳","KOSDAQ","유통","3165","5","0.16","40011559695"
"303530","이노뎁","KOSDAQ","IT 서비스","3085","-5","-0.16","22641737415"
"302430","이노메트리","KOSDAQ","기계·장비","7500","-10","-0.13","73749060000"
"462350","이노스페이스","KOSDAQ","운송장비·부품","15190","390","2.64","319202265060"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","2990","-105","-3.39","27168614070"
"296640","이노에이엑스","KOSDAQ","IT 서비스","5840","20","0.34","30240991680"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","1508","-86","-5.40","60746988692"
"344860","이노진","KOSDAQ","화학","1530","20","1.32","18405900000"
"333050","이노테나","KOSDAQ","IT 서비스","5250","30","0.57","25843991250"
"469610","이노테크","KOSDAQ","기계·장비","19810","4570","29.99","177158849000"
"088390","이녹스","KOSDAQ","운송장비·부품","8700","-60","-0.68","81656842800"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","29050","200","0.69","579184636450"
"053350","이니텍","KOSDAQ","IT 서비스","2590","120","4.86","57034558350"
"452400","이닉스","KOSDAQ","운송장비·부품","7040","40","0.57","63862853120"
"264850","이랜시스","KOSDAQ","전기·전자","5430","-60","-1.09","164499743160"
"054210","이랜텍","KOSDAQ","전기·전자","8850","-10","-0.11","223827208500"
"009730","이렘","KOSDAQ","금속","211","3","1.44","15145479986"
"065440","이루온","KOSDAQ","IT 서비스","1948","-67","-3.33","53131738960"
"424870","이뮨온시아","KOSDAQ","일반서비스","4400","205","4.89","401597983600"
"115610","이미지스","KOSDAQ","전기·전자","1856","-103","-5.26","21935635264"
"478110","이베스트스팩6호","KOSDAQ","금융","2040","-5","-0.24","10240800000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1464","-14","-0.95","87242515248"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","5150","-110","-2.09","42685878000"
"080010","이상네트웍스","KOSDAQ","유통","6800","100","1.49","66878482800"
"086890","이수앱지스","KOSDAQ","제약","3435","55","1.63","140061925770"
"047560","이스트소프트","KOSDAQ","IT 서비스","9390","180","1.95","110361439980"
"239340","이스트에이드","KOSDAQ","IT 서비스","801","2","0.25","21610686834"
"067010","이씨에스","KOSDAQ","IT 서비스","2145","25","1.18","23355832500"
"456070","이엔셀","KOSDAQ","제약","9220","130","1.43","101692146740"
"102710","이엔에프테크놀로지","KOSDAQ","화학","53500","2800","5.52","764399226000"
"041520","이엘씨","KOSDAQ","의료·정밀기기","9150","170","1.89","111526879500"
"063760","이엘피","KOSDAQ","의료·정밀기기","2800","30","1.08","26110364000"
"123570","이엠넷","KOSDAQ","일반서비스","1859","-4","-0.21","41411229002"
"083470","이엠앤아이","KOSDAQ","화학","940","-30","-3.09","20059909260"
"091120","이엠텍","KOSDAQ","전기·전자","4450","40","0.91","76241565200"
"039030","이오테크닉스","KOSDAQ","기계·장비","508000","13000","2.63","6258331400000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","1490","0","0.00","62295566450"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","2300","-25","-1.08","18344965600"
"353810","이지바이오","KOSDAQ","음식료·담배","6580","70","1.08","217679033600"
"261520","이지스","KOSDAQ","IT 서비스","4940","75","1.54","50772332000"
"099750","이지케어텍","KOSDAQ","IT 서비스","6970","0","0.00","95204435810"
"377330","이지트로닉스","KOSDAQ","전기·전자","2970","-130","-4.19","24175663380"
"035810","이지홀딩스","KOSDAQ","음식료·담배","4620","-165","-3.45","298064774700"
"092130","이크레더블","KOSDAQ","IT 서비스","14250","-50","-0.35","171621300000"
"134060","이퓨쳐","KOSDAQ","오락·문화","4755","55","1.17","22677783750"
"001840","이화공영","KOSDAQ","건설","2215","0","0.00","62588831935"
"041830","인바디","KOSDAQ","의료·정밀기기","46700","1200","2.64","629557189400"
"352940","인바이오","KOSDAQ","화학","2095","20","0.96","22767894350"
"079950","인베니아","KOSDAQ","기계·장비","1042","-28","-2.62","14378662200"
"0007J0","인벤테라","KOSDAQ","일반서비스","11280","100","0.89","88725253920"
"389470","인벤티지랩","KOSDAQ","일반서비스","46300","150","0.33","616146880400"
"277410","인산가","KOSDAQ","음식료·담배","804","34","4.42","30882850020"
"060150","인선이엔티","KOSDAQ","일반서비스","3575","30","0.85","162889912900"
"033230","인성정보","KOSDAQ","IT 서비스","1282","21","1.67","64760717160"
"450520","인스웨이브","KOSDAQ","IT 서비스","2285","10","0.44","33599960730"
"465480","인스피언","KOSDAQ","IT 서비스","4325","45","1.05","43845863900"
"037330","인지디스플레","KOSDAQ","전기·전자","1109","1","0.09","48668713416"
"100030","인지소프트","KOSDAQ","IT 서비스","18750","750","4.17","61569637500"
"211050","인카금융서비스","KOSDAQ","금융","10110","40","0.40","498055572270"
"083640","인콘","KOSDAQ","유통","1289","4","0.31","20036306230"
"064090","인크레더블버즈","KOSDAQ","유통","798","0","0.00","39694710510"
"216050","인크로스","KOSDAQ","일반서비스","5550","-20","-0.36","67702352100"
"049070","인탑스","KOSDAQ","전기·전자","20350","-350","-1.69","350020000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","18150","360","2.02","207159508050"
"017250","인터엠","KOSDAQ","전기·전자","1050","17","1.65","22097740350"
"051370","인터플렉스","KOSDAQ","전기·전자","9530","-90","-0.94","222310808160"
"064290","인텍플러스","KOSDAQ","기계·장비","41950","1100","2.69","539643205900"
"189300","인텔리안테크","KOSDAQ","전기·전자","101100","700","0.70","1085560946700"
"287840","인투셀","KOSDAQ","일반서비스","26750","1900","7.65","401837430000"
"048530","인트론바이오","KOSDAQ","제약","2825","125","4.63","87269216350"
"070590","인티큐브","KOSDAQ","IT 서비스","1625","17","1.06","22554221625"
"115310","인포바인","KOSDAQ","통신","8050","340","4.41","128513540750"
"039290","인포뱅크","KOSDAQ","IT 서비스","3640","250","7.37","31646079920"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","7540","190","2.59","183949293320"
"101930","인화정공","KOSDAQ","운송장비·부품","9340","-10","-0.11","431175589400"
"333430","일승","KOSDAQ","운송장비·부품","4200","0","0.00","129052337400"
"068330","일신바이오","KOSDAQ","기계·장비","1152","7","0.61","50936993280"
"178780","일월지엠엘","KOSDAQ","유통","2275","75","3.41","42404168625"
"019540","일지테크","KOSDAQ","운송장비·부품","6430","0","0.00","86891805000"
"094820","일진파워","KOSDAQ","건설","15430","380","2.52","232664479870"
"950140","잉글우드랩","KOSDAQ","화학","9370","90","0.97","186161904420"
"049550","잉크테크","KOSDAQ","화학","3055","-45","-1.45","59897176235"
"389020","자람테크놀로지","KOSDAQ","전기·전자","32900","0","0.00","227177197800"
"254120","자비스","KOSDAQ","기계·장비","954","-4","-0.42","29339573580"
"043910","자연과환경","KOSDAQ","비금속","3345","215","6.87","37929440025"
"234920","자이글","KOSDAQ","전기·전자","5310","0","0.00","71849132100"
"289220","자이언트스텝","KOSDAQ","오락·문화","1730","-6","-0.35","38600142330"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","9310","70","0.76","217663256720"
"417840","저스템","KOSDAQ","기계·장비","15890","-410","-2.52","360129863590"
"110020","전진바이오팜","KOSDAQ","화학","1781","-37","-2.04","16133655122"
"208140","정다운","KOSDAQ","음식료·담배","2280","-15","-0.65","74520080880"
"040420","정상제이엘에스","KOSDAQ","일반서비스","5770","0","0.00","90459475040"
"045510","정원엔시스","KOSDAQ","유통","821","-13","-1.56","26443828732"
"217190","제너셈","KOSDAQ","기계·장비","6000","-150","-2.44","78922566000"
"095700","제넥신","KOSDAQ","일반서비스","3195","145","4.75","145501878330"
"122310","제노레이","KOSDAQ","의료·정밀기기","3650","-20","-0.54","53121530600"
"361390","제노코","KOSDAQ","전기·전자","16880","-120","-0.71","164350111280"
"225220","제놀루션","KOSDAQ","제약","1469","27","1.87","28190140849"
"123330","제닉","KOSDAQ","화학","21050","-200","-0.94","167740714000"
"381620","제닉스로보틱스","KOSDAQ","기계·장비","8420","-140","-1.64","110452886400"
"159580","제로투세븐","KOSDAQ","유통","2660","35","1.33","53286811760"
"147830","제룡산업","KOSDAQ","금속","7940","-20","-0.25","158800000000"
"033100","제룡전기","KOSDAQ","전기·전자","55800","300","0.54","896282422200"
"079370","제우스","KOSDAQ","기계·장비","11620","-20","-0.17","360417423800"
"054950","제이브이엠","KOSDAQ","기계·장비","22500","-50","-0.22","272022570000"
"090470","제이스로보틱스","KOSDAQ","기계·장비","5710","-70","-1.21","99791351740"
"023440","제이스코홀딩스","KOSDAQ","금속","521","0","0.00","46964378481"
"137950","제이씨케미칼","KOSDAQ","화학","3015","0","0.00","67137459210"
"033320","제이씨현시스템","KOSDAQ","유통","3295","-25","-0.75","62982053440"
"417500","제이아이테크","KOSDAQ","화학","3440","-15","-0.43","112779519360"
"204270","제이앤티씨","KOSDAQ","전기·전자","17220","0","0.00","996150584520"
"127120","제이에스링크","KOSDAQ","일반서비스","35000","-1100","-3.05","1211736610000"
"026040","제이에스티나","KOSDAQ","기타제조","2185","25","1.16","36060781150"
"452160","제이엔비","KOSDAQ","기계·장비","4290","25","0.59","41259190830"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3295","75","2.33","76460155385"
"322510","제이엘케이","KOSDAQ","IT 서비스","5360","-50","-0.92","137890781120"
"033050","제이엠아이","KOSDAQ","화학","933","33","3.67","29706093024"
"094970","제이엠티","KOSDAQ","전기·전자","2955","-85","-2.80","49491049200"
"418550","제이오","KOSDAQ","일반서비스","5970","-140","-2.29","191145507810"
"060230","제이케이시냅스","KOSDAQ","화학","285","35","14.00","16045639935"
"420570","제이투케이바이오","KOSDAQ","화학","7640","40","0.53","44674770120"
"089790","제이티","KOSDAQ","기계·장비","4800","5","0.10","49514462400"
"0010V0","제이피아이헬스케어","KOSDAQ","의료·정밀기기","8970","670","8.07","45795438000"
"412540","제일엠앤에스","KOSDAQ","기계·장비","3935","0","0.00","81063616775"
"199820","제일일렉트릭","KOSDAQ","전기·전자","10270","160","1.58","228199400000"
"038010","제일테크노스","KOSDAQ","금속","6190","30","0.49","55710000000"
"080220","제주반도체","KOSDAQ","전기·전자","111500","10300","10.18","3840375879500"
"216080","제테마","KOSDAQ","제약","4930","115","2.39","183825398070"
"337930","젝시믹스","KOSDAQ","IT 서비스","3385","-65","-1.88","100454867875"
"229000","젠큐릭스","KOSDAQ","제약","2690","390","16.96","63021763850"
"082270","젬백스","KOSDAQ","기계·장비","14310","600","4.38","633492294930"
"034940","조아제약","KOSDAQ","제약","630","-21","-3.23","19517291010"
"067000","조이시티","KOSDAQ","IT 서비스","1214","122","11.17","84862783444"
"309930","조이웍스앤코","KOSDAQ","유통","1626","0","0.00","7963187034"
"018700","졸스","KOSDAQ","유통","1263","-22","-1.71","14785418118"
"033340","좋은사람들","KOSDAQ","섬유·의류","931","16","1.75","90260969498"
"036930","주성엔지니어링","KOSDAQ","기계·장비","220000","-6500","-2.87","10225846620000"
"072020","중앙백신","KOSDAQ","제약","9670","20","0.21","91465503290"
"000440","중앙에너비스","KOSDAQ","유통","15300","-100","-0.65","95275089000"
"051980","중앙첨단소재","KOSDAQ","전기·전자","1364","-15","-1.09","151529091076"
"221800","지구홀딩스","KOSDAQ","일반서비스","7870","-740","-8.59","128429357370"
"228760","지노믹트리","KOSDAQ","일반서비스","13070","180","1.40","324909770140"
"314130","지놈앤컴퍼니","KOSDAQ","제약","5600","60","1.08","252595795200"
"389030","지니너스","KOSDAQ","일반서비스","2930","170","6.16","114399043060"
"263860","지니언스","KOSDAQ","IT 서비스","14150","150","1.07","128476340000"
"303030","지니틱스","KOSDAQ","전기·전자","1989","-11","-0.55","18214219764"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","2980","-35","-1.16","24142678600"
"446840","지슨","KOSDAQ","의료·정밀기기","1021","-2","-0.20","56239827743"
"144510","지씨셀","KOSDAQ","일반서비스","17650","-520","-2.86","278876071600"
"340450","지씨지놈","KOSDAQ","일반서비스","5430","220","4.22","128423805990"
"306620","지아이에스","KOSDAQ","기계·장비","2530","-55","-2.13","121293725520"
"358570","지아이이노베이션","KOSDAQ","일반서비스","13350","1050","8.54","857894909850"
"382480","지아이텍","KOSDAQ","기계·장비","2075","10","0.48","81666065500"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","6370","-90","-1.39","202763731170"
"051160","지어소프트","KOSDAQ","IT 서비스","7260","-50","-0.68","112344361800"
"053050","지에스이","KOSDAQ","전기·가스·수도","2030","0","0.00","60874821910"
"388610","지에프씨생명과학","KOSDAQ","화학","6700","470","7.54","35680066100"
"493330","지에프아이","KOSDAQ","기계·장비","12600","-20","-0.16","96795039600"
"119850","지엔씨에너지","KOSDAQ","전기·전자","24350","850","3.62","400530934150"
"065060","지엔코","KOSDAQ","섬유·의류","3490","10","0.29","20906447140"
"204840","지엘팜텍","KOSDAQ","유통","908","13","1.45","70414497448"
"311320","지오엘리먼트","KOSDAQ","전기·전자","9060","-350","-3.72","114287913600"
